steps,w1,w2,w3,w4,w5,w6,second,last
890,54.87494364688858,65.51167332005113,87.44799203801315,79.66823876892732,69.99236203682082,85.4409717731104,7.435689639563934,214.3394700710336
891,54.87494364688858,65.51167332005113,93.40051614515883,79.66823876892732,69.99236203682082,85.4409717731104,7.435689639563934,217.31573212460643
892,54.87494364688858,65.51167332005113,93.40051614515883,79.66823876892732,69.99236203682082,85.4409717731104,7.435689639563934,217.31573212460643
893,54.87494364688858,65.51167332005113,93.40051614515883,79.66823876892732,69.99236203682082,85.4409717731104,7.435689639563934,217.31573212460643
894,54.87494364688858,65.51167332005113,93.40051614515883,79.66823876892732,69.99236203682082,85.4409717731104,7.435689639563934,217.31573212460643
895,54.87494364688858,65.51167332005113,93.40051614515883,79.66823876892732,69.99236203682082,85.4409717731104,7.435689639563934,217.31573212460643
896,54.87494364688858,78.01470982197638,93.40051614515883,79.66823876892732,69.99236203682082,85.4409717731104,7.435689639563934,223.56725037556905
897,54.87494364688858,78.01470982197638,93.40051614515883,79.66823876892732,69.99236203682082,85.4409717731104,7.117490506290444,222.93085210902206
898,54.87494364688858,78.01470982197638,93.40051614515883,79.66823876892732,69.99236203682082,85.4409717731104,7.117490506290444,222.93085210902206
899,54.87494364688858,78.01470982197638,93.40051614515883,79.66823876892732,69.99236203682082,85.4409717731104,7.117490506290444,222.93085210902206
900,54.87494364688858,78.01470982197638,93.40051614515883,79.66823876892732,69.99236203682082,85.4409717731104,7.117490506290444,222.93085210902206
901,54.87494364688858,78.01470982197638,93.40051614515883,79.66823876892732,69.99236203682082,85.4409717731104,7.117490506290444,222.93085210902206
902,54.87494364688858,78.01470982197638,93.40051614515883,79.66823876892732,69.99236203682082,93.09009677016917,7.117490506290444,226.75541460755144
903,54.87494364688858,78.01470982197638,93.40051614515883,79.66823876892732,69.99236203682082,93.09009677016917,7.117490506290444,226.75541460755144
904,54.87494364688858,78.01470982197638,93.40051614515883,79.66823876892732,69.99236203682082,93.09009677016917,7.117490506290444,226.75541460755144
905,54.87494364688858,88.26791814015091,93.40051614515883,79.66823876892732,69.99236203682082,93.09009677016917,7.117490506290444,231.8820187666387
906,54.87494364688858,88.26791814015091,93.40051614515883,79.66823876892732,69.99236203682082,93.09009677016917,7.117490506290444,231.8820187666387
907,54.87494364688858,88.26791814015091,93.40051614515883,79.66823876892732,69.99236203682082,93.09009677016917,7.117490506290444,231.8820187666387
908,54.87494364688858,88.26791814015091,93.40051614515883,79.66823876892732,69.99236203682082,93.09009677016917,7.117490506290444,231.8820187666387
909,54.87494364688858,88.26791814015091,93.40051614515883,79.66823876892732,69.99236203682082,93.09009677016917,7.117490506290444,231.8820187666387
910,54.87494364688858,88.26791814015091,93.40051614515883,79.66823876892732,69.99236203682082,93.09009677016917,7.117490506290444,231.8820187666387
911,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
912,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
913,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
914,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
915,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
916,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
917,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
918,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
919,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
920,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
921,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
922,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
923,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
924,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
925,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
926,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
927,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
928,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
929,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
930,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
931,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
932,54.87494364688858,88.26791814015091,93.40051614515883,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,237.12881391846622
933,54.87494364688858,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,240.81302038503668
934,54.87494364688858,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,240.81302038503668
935,54.87494364688858,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,93.09009677016917,7.117490506290444,240.81302038503668
936,54.87494364688858,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,244.79342212771243
937,54.87494364688858,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,244.79342212771243
938,54.87494364688858,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,244.79342212771243
939,54.87494364688858,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,244.79342212771243
940,54.87494364688858,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,244.79342212771243
941,54.87494364688858,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,244.79342212771243
942,54.87494364688858,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,244.79342212771243
943,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
944,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
945,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
946,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
947,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
948,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
949,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
950,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
951,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
952,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
953,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
954,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
955,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
956,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
957,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
958,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
959,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
960,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
961,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
962,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
963,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
964,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
965,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
966,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
967,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
968,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
969,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
970,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
971,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
972,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
973,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
974,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
975,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
976,74.08210112585378,88.26791814015091,100.76892907829978,90.16182907258236,69.99236203682082,101.05090025552069,7.117490506290444,254.39700086719503
977,74.08210112585378,88.26791814015091,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,259.719221148609
978,74.08210112585378,88.26791814015091,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,259.719221148609
979,74.08210112585378,88.26791814015091,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,259.719221148609
980,74.08210112585378,88.26791814015091,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,259.719221148609
981,74.08210112585378,88.26791814015091,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,259.719221148609
982,74.08210112585378,88.26791814015091,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,259.719221148609
983,74.08210112585378,88.26791814015091,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,259.719221148609
984,74.08210112585378,88.26791814015091,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,259.719221148609
985,74.08210112585378,88.26791814015091,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,259.719221148609
986,74.08210112585378,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,265.6716932718684
987,74.08210112585378,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,265.6716932718684
988,74.08210112585378,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,265.6716932718684
989,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
990,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
991,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
992,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
993,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
994,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
995,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
996,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
997,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
998,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
999,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
1000,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
1001,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
1002,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,101.05090025552069,7.117490506290444,274.01851936478494
1003,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,111.33847322499524,7.117490506290444,279.1623058495222
1004,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,111.33847322499524,7.117490506290444,279.1623058495222
1005,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,111.33847322499524,7.117490506290444,279.1623058495222
1006,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,111.33847322499524,7.117490506290444,279.1623058495222
1007,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,111.33847322499524,7.117490506290444,279.1623058495222
1008,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,111.33847322499524,7.117490506290444,279.1623058495222
1009,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,111.33847322499524,7.117490506290444,279.1623058495222
1010,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,119.45125326872287,7.117490506290444,283.21869587138605
1011,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,119.45125326872287,7.117490506290444,283.21869587138605
1012,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,119.45125326872287,7.117490506290444,283.21869587138605
1013,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,119.45125326872287,7.117490506290444,283.21869587138605
1014,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,119.45125326872287,7.117490506290444,283.21869587138605
1015,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,119.45125326872287,7.117490506290444,283.21869587138605
1016,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,119.45125326872287,7.117490506290444,283.21869587138605
1017,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,7.117490506290444,286.41756504262787
1018,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1019,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1020,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1021,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1022,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1023,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1024,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1025,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1026,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1027,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1028,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1029,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1030,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1031,90.77575331168693,100.17286238666966,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,285.6056313737997
1032,90.77575331168693,112.23977072380954,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,291.6390855423697
1033,90.77575331168693,112.23977072380954,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,291.6390855423697
1034,90.77575331168693,112.23977072380954,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,291.6390855423697
1035,90.77575331168693,112.23977072380954,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,291.6390855423697
1036,90.77575331168693,112.23977072380954,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,291.6390855423697
1037,90.77575331168693,112.23977072380954,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,291.6390855423697
1038,90.77575331168693,112.23977072380954,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,291.6390855423697
1039,90.77575331168693,112.23977072380954,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,291.6390855423697
1040,90.77575331168693,112.23977072380954,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,291.6390855423697
1041,90.77575331168693,112.23977072380954,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,291.6390855423697
1042,90.77575331168693,112.23977072380954,100.76892907829978,100.80626963541033,69.99236203682082,125.84899161120649,6.711523671876366,291.6390855423697
1043,90.77575331168693,112.23977072380954,100.76892907829978,113.52361385483063,69.99236203682082,125.84899161120649,6.711523671876366,297.9977576520798
1044,90.77575331168693,112.23977072380954,100.76892907829978,113.52361385483063,69.99236203682082,125.84899161120649,6.711523671876366,297.9977576520798
1045,90.77575331168693,112.23977072380954,100.76892907829978,113.52361385483063,69.99236203682082,125.84899161120649,6.711523671876366,297.9977576520798
1046,90.77575331168693,112.23977072380954,100.76892907829978,113.52361385483063,69.99236203682082,125.84899161120649,6.711523671876366,297.9977576520798
1047,90.77575331168693,112.23977072380954,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,309.1065817323186
1048,90.77575331168693,112.23977072380954,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,309.1065817323186
1049,90.77575331168693,112.23977072380954,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,309.1065817323186
1050,90.77575331168693,112.23977072380954,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,309.1065817323186
1051,90.77575331168693,112.23977072380954,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,309.1065817323186
1052,90.77575331168693,112.23977072380954,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,309.1065817323186
1053,90.77575331168693,112.23977072380954,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,309.1065817323186
1054,90.77575331168693,112.23977072380954,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,309.1065817323186
1055,108.69818257901076,112.23977072380954,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,318.06779636598054
1056,108.69818257901076,112.23977072380954,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,318.06779636598054
1057,108.69818257901076,112.23977072380954,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,318.06779636598054
1058,108.69818257901076,112.23977072380954,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,318.06779636598054
1059,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,324.6387878858145
1060,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,324.6387878858145
1061,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,324.6387878858145
1062,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,324.6387878858145
1063,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,92.21001019729842,125.84899161120649,6.711523671876366,324.6387878858145
1064,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,111.86186622091068,125.84899161120649,6.711523671876366,334.46471589762064
1065,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,111.86186622091068,125.84899161120649,6.711523671876366,334.46471589762064
1066,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,111.86186622091068,125.84899161120649,6.711523671876366,334.46471589762064
1067,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,111.86186622091068,125.84899161120649,6.711523671876366,334.46471589762064
1068,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,342.213442727731
1069,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,342.213442727731
1070,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,342.213442727731
1071,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,342.213442727731
1072,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,342.213442727731
1073,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,342.213442727731
1074,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,342.213442727731
1075,108.69818257901076,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,342.213442727731
1076,126.14459298005451,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,350.93664792825285
1077,126.14459298005451,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,350.93664792825285
1078,126.14459298005451,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,350.93664792825285
1079,126.14459298005451,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,350.93664792825285
1080,126.14459298005451,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,350.93664792825285
1081,126.14459298005451,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,350.93664792825285
1082,126.14459298005451,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,350.93664792825285
1083,126.14459298005451,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,350.93664792825285
1084,126.14459298005451,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,350.93664792825285
1085,126.14459298005451,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,350.93664792825285
1086,126.14459298005451,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,350.93664792825285
1087,126.14459298005451,125.38175376347748,100.76892907829978,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,350.93664792825285
1088,126.14459298005451,125.38175376347748,121.6323542130542,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,361.36836049563004
1089,126.14459298005451,125.38175376347748,121.6323542130542,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,361.36836049563004
1090,126.14459298005451,125.38175376347748,121.6323542130542,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,361.36836049563004
1091,126.14459298005451,125.38175376347748,121.6323542130542,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,361.36836049563004
1092,126.14459298005451,125.38175376347748,121.6323542130542,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,361.36836049563004
1093,126.14459298005451,125.38175376347748,121.6323542130542,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,361.36836049563004
1094,126.14459298005451,125.38175376347748,121.6323542130542,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,361.36836049563004
1095,126.14459298005451,125.38175376347748,138.08525127432154,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,369.5948090262637
1096,126.14459298005451,125.38175376347748,138.08525127432154,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,369.5948090262637
1097,126.14459298005451,125.38175376347748,138.08525127432154,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,369.5948090262637
1098,126.14459298005451,125.38175376347748,138.08525127432154,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,369.5948090262637
1099,126.14459298005451,125.38175376347748,138.08525127432154,113.52361385483063,127.35931988113131,125.84899161120649,6.711523671876366,369.5948090262637
