steps,w1,w2,w3,w4,w5,second,last
611,22.80709311373928,24.53932760818651,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,56.663676928187705
612,22.80709311373928,24.53932760818651,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,56.663676928187705
613,22.80709311373928,24.53932760818651,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,56.663676928187705
614,25.078021473752592,24.53932760818651,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,57.79914110819436
615,25.078021473752592,24.53932760818651,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,57.79914110819436
616,25.078021473752592,24.53932760818651,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,57.79914110819436
617,25.078021473752592,24.53932760818651,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,57.79914110819436
618,25.078021473752592,24.53932760818651,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,57.79914110819436
619,25.078021473752592,24.53932760818651,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,57.79914110819436
620,25.078021473752592,24.53932760818651,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,57.79914110819436
621,25.078021473752592,24.53932760818651,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,57.79914110819436
622,25.078021473752592,24.53932760818651,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,57.79914110819436
623,25.078021473752592,26.528050277101272,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,58.79350244265174
624,25.078021473752592,26.528050277101272,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,58.79350244265174
625,25.078021473752592,26.528050277101272,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,58.79350244265174
626,25.078021473752592,26.528050277101272,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,58.79350244265174
627,27.05439450786368,26.528050277101272,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,59.78168895970729
628,27.05439450786368,26.528050277101272,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,59.78168895970729
629,27.05439450786368,26.528050277101272,26.373005071507535,27.195053808406584,19.01616379810899,9.099177614106626,59.78168895970729
630,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.099177614106626,60.57393696380722
631,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
632,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
633,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
634,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
635,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
636,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
637,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
638,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
639,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
640,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
641,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
642,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
643,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
644,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
645,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
646,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
647,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
648,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
649,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
650,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
651,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
652,27.05439450786368,26.528050277101272,26.373005071507535,28.779549816606448,19.01616379810899,9.021029383181594,60.41764050195715
653,27.05439450786368,26.528050277101272,28.220296668097863,28.779549816606448,19.01616379810899,9.021029383181594,61.341286300252314
654,27.05439450786368,26.528050277101272,28.220296668097863,28.779549816606448,19.01616379810899,8.94200722199138,61.18324197787189
655,27.05439450786368,26.528050277101272,28.220296668097863,28.779549816606448,19.01616379810899,8.94200722199138,61.18324197787189
656,27.05439450786368,26.528050277101272,28.220296668097863,28.779549816606448,19.01616379810899,8.94200722199138,61.18324197787189
657,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
658,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
659,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
660,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
661,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
662,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
663,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
664,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
665,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
666,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
667,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
668,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
669,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
670,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
671,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
672,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
673,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
674,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
675,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
676,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
677,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
678,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
679,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,19.01616379810899,8.94200722199138,61.85842585716427
680,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
681,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
682,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
683,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
684,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
685,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
686,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
687,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
688,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
689,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
690,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
691,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
692,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
693,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
694,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
695,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
696,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
697,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
698,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
699,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
700,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
701,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
702,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
703,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
704,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
705,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
706,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
707,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
708,27.05439450786368,26.528050277101272,28.220296668097863,30.12991757519121,22.789145825337926,8.94200722199138,63.74491687077874
709,27.05439450786368,26.528050277101272,28.220296668097863,31.457450039121476,22.789145825337926,8.94200722199138,64.40868310274386
710,27.05439450786368,26.528050277101272,28.220296668097863,31.457450039121476,22.789145825337926,8.94200722199138,64.40868310274386
711,27.05439450786368,26.528050277101272,28.220296668097863,31.457450039121476,22.789145825337926,8.94200722199138,64.40868310274386
712,27.05439450786368,26.528050277101272,28.220296668097863,31.457450039121476,22.789145825337926,8.94200722199138,64.40868310274386
713,27.05439450786368,26.528050277101272,28.220296668097863,31.457450039121476,22.789145825337926,8.94200722199138,64.40868310274386
714,27.05439450786368,26.528050277101272,28.220296668097863,31.457450039121476,22.789145825337926,8.94200722199138,64.40868310274386
715,27.05439450786368,26.528050277101272,28.220296668097863,31.457450039121476,22.789145825337926,8.94200722199138,64.40868310274386
716,27.05439450786368,28.79808980145222,28.220296668097863,31.457450039121476,22.789145825337926,8.94200722199138,65.54370286491934
717,27.05439450786368,28.79808980145222,28.220296668097863,31.457450039121476,22.789145825337926,8.94200722199138,65.54370286491934
718,27.05439450786368,28.79808980145222,28.220296668097863,31.457450039121476,22.789145825337926,8.94200722199138,65.54370286491934
719,27.05439450786368,28.79808980145222,28.220296668097863,31.457450039121476,22.789145825337926,8.94200722199138,65.54370286491934
720,27.05439450786368,28.79808980145222,28.220296668097863,31.457450039121476,22.789145825337926,8.94200722199138,65.54370286491934
721,27.05439450786368,28.79808980145222,28.220296668097863,32.67791194461941,22.789145825337926,8.94200722199138,66.1539338176683
722,27.05439450786368,28.79808980145222,28.220296668097863,32.67791194461941,22.789145825337926,8.94200722199138,66.1539338176683
723,27.05439450786368,28.79808980145222,28.220296668097863,32.67791194461941,22.789145825337926,8.94200722199138,66.1539338176683
724,27.05439450786368,28.79808980145222,28.220296668097863,32.67791194461941,22.789145825337926,8.94200722199138,66.1539338176683
725,27.05439450786368,28.79808980145222,28.220296668097863,32.67791194461941,22.789145825337926,8.94200722199138,66.1539338176683
726,27.05439450786368,28.79808980145222,28.220296668097863,32.67791194461941,22.789145825337926,8.94200722199138,66.1539338176683
727,27.05439450786368,28.79808980145222,30.289438542684746,32.67791194461941,22.789145825337926,8.94200722199138,67.18850475496174
728,27.05439450786368,28.79808980145222,30.289438542684746,32.67791194461941,22.789145825337926,8.94200722199138,67.18850475496174
729,27.05439450786368,28.79808980145222,30.289438542684746,32.67791194461941,22.789145825337926,8.94200722199138,67.18850475496174
730,27.05439450786368,28.79808980145222,30.289438542684746,32.67791194461941,22.789145825337926,8.94200722199138,67.18850475496174
731,27.05439450786368,28.79808980145222,30.289438542684746,32.67791194461941,22.789145825337926,8.94200722199138,67.18850475496174
732,27.05439450786368,28.79808980145222,30.289438542684746,32.67791194461941,22.789145825337926,8.94200722199138,67.18850475496174
733,27.05439450786368,28.79808980145222,30.289438542684746,32.67791194461941,26.283429444412903,8.94200722199138,68.93564656449922
734,27.05439450786368,28.79808980145222,30.289438542684746,32.67791194461941,26.283429444412903,8.94200722199138,68.93564656449922
735,27.05439450786368,28.79808980145222,30.289438542684746,32.67791194461941,26.283429444412903,8.94200722199138,68.93564656449922
736,27.05439450786368,28.79808980145222,30.289438542684746,32.67791194461941,26.283429444412903,8.94200722199138,68.93564656449922
737,27.05439450786368,28.79808980145222,30.289438542684746,32.67791194461941,26.283429444412903,8.94200722199138,68.93564656449922
738,27.05439450786368,28.79808980145222,30.289438542684746,32.67791194461941,26.283429444412903,8.94200722199138,68.93564656449922
739,27.05439450786368,31.055690743061373,30.289438542684746,32.67791194461941,26.283429444412903,8.94200722199138,70.0644470353038
740,27.05439450786368,31.055690743061373,30.289438542684746,32.67791194461941,26.283429444412903,8.85256468121582,69.88556195375268
741,27.05439450786368,31.055690743061373,30.289438542684746,32.67791194461941,26.283429444412903,8.85256468121582,69.88556195375268
742,27.05439450786368,31.055690743061373,30.289438542684746,32.67791194461941,26.283429444412903,8.85256468121582,69.88556195375268
743,27.05439450786368,31.055690743061373,30.289438542684746,32.67791194461941,26.283429444412903,8.85256468121582,69.88556195375268
744,27.05439450786368,31.055690743061373,30.289438542684746,32.67791194461941,26.283429444412903,8.85256468121582,69.88556195375268
745,27.05439450786368,31.055690743061373,30.289438542684746,34.105439847800504,26.283429444412903,8.85256468121582,70.59932590534324
746,27.05439450786368,31.055690743061373,30.289438542684746,34.105439847800504,26.283429444412903,8.85256468121582,70.59932590534324
747,27.05439450786368,31.055690743061373,30.289438542684746,34.105439847800504,26.283429444412903,8.85256468121582,70.59932590534324
748,27.05439450786368,31.055690743061373,30.289438542684746,34.105439847800504,26.283429444412903,8.85256468121582,70.59932590534324
749,27.05439450786368,31.055690743061373,30.289438542684746,34.105439847800504,26.283429444412903,8.85256468121582,70.59932590534324
750,27.05439450786368,31.055690743061373,30.289438542684746,34.105439847800504,26.283429444412903,8.85256468121582,70.59932590534324
751,27.05439450786368,31.055690743061373,30.289438542684746,34.105439847800504,26.283429444412903,8.85256468121582,70.59932590534324
752,27.05439450786368,31.055690743061373,30.289438542684746,34.105439847800504,26.283429444412903,8.85256468121582,70.59932590534324
753,27.05439450786368,31.055690743061373,30.289438542684746,34.105439847800504,26.283429444412903,8.85256468121582,70.59932590534324
754,27.05439450786368,31.055690743061373,30.289438542684746,35.27429969492518,26.283429444412903,8.85256468121582,71.18375582890557
755,27.05439450786368,31.055690743061373,30.289438542684746,35.27429969492518,26.283429444412903,8.85256468121582,71.18375582890557
756,27.05439450786368,31.055690743061373,30.289438542684746,35.27429969492518,26.283429444412903,8.85256468121582,71.18375582890557
757,27.05439450786368,31.055690743061373,30.289438542684746,35.27429969492518,26.283429444412903,8.85256468121582,71.18375582890557
758,27.05439450786368,31.055690743061373,30.289438542684746,35.27429969492518,26.283429444412903,8.85256468121582,71.18375582890557
759,27.05439450786368,31.055690743061373,30.289438542684746,35.27429969492518,26.283429444412903,8.85256468121582,71.18375582890557
760,27.05439450786368,31.055690743061373,30.289438542684746,35.27429969492518,26.283429444412903,8.85256468121582,71.18375582890557
761,27.05439450786368,31.055690743061373,32.442867662048144,35.27429969492518,26.283429444412903,8.85256468121582,72.26047038858728
762,27.05439450786368,31.055690743061373,32.442867662048144,35.27429969492518,26.283429444412903,8.85256468121582,72.26047038858728
763,27.05439450786368,31.055690743061373,32.442867662048144,35.27429969492518,26.283429444412903,8.85256468121582,72.26047038858728
764,27.05439450786368,31.055690743061373,32.442867662048144,35.27429969492518,26.283429444412903,8.85256468121582,72.26047038858728
765,27.05439450786368,31.055690743061373,32.442867662048144,35.27429969492518,26.283429444412903,8.85256468121582,72.26047038858728
766,27.05439450786368,31.055690743061373,32.442867662048144,35.27429969492518,26.283429444412903,8.85256468121582,72.26047038858728
767,27.05439450786368,31.055690743061373,32.442867662048144,35.27429969492518,26.283429444412903,8.85256468121582,72.26047038858728
768,27.05439450786368,31.055690743061373,32.442867662048144,35.27429969492518,26.283429444412903,8.85256468121582,72.26047038858728
769,27.05439450786368,31.055690743061373,32.442867662048144,35.27429969492518,26.283429444412903,8.85256468121582,72.26047038858728
770,27.05439450786368,31.055690743061373,32.442867662048144,35.27429969492518,26.283429444412903,8.85256468121582,72.26047038858728
771,27.05439450786368,31.055690743061373,32.442867662048144,35.27429969492518,26.283429444412903,8.85256468121582,72.26047038858728
772,27.05439450786368,31.055690743061373,32.442867662048144,35.27429969492518,26.283429444412903,8.85256468121582,72.26047038858728
773,27.05439450786368,31.055690743061373,32.442867662048144,35.27429969492518,26.283429444412903,8.85256468121582,72.26047038858728
774,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
775,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
776,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
777,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
778,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
779,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
780,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
781,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
782,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
783,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
784,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
785,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
786,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
787,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
788,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
789,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
790,27.05439450786368,31.055690743061373,34.20609542498289,35.27429969492518,26.283429444412903,8.85256468121582,73.14208427005465
791,27.05439450786368,31.055690743061373,34.20609542498289,36.46166156243001,26.283429444412903,8.85256468121582,73.73576520380706
792,27.05439450786368,31.055690743061373,34.20609542498289,36.46166156243001,26.283429444412903,8.85256468121582,73.73576520380706
793,27.05439450786368,31.055690743061373,35.719643195083144,36.46166156243001,26.283429444412903,8.85256468121582,74.49253908885719
794,27.05439450786368,31.055690743061373,35.719643195083144,36.46166156243001,26.283429444412903,8.85256468121582,74.49253908885719
795,27.05439450786368,31.055690743061373,35.719643195083144,36.46166156243001,26.283429444412903,8.85256468121582,74.49253908885719
796,27.05439450786368,31.055690743061373,35.719643195083144,36.46166156243001,26.283429444412903,8.85256468121582,74.49253908885719
797,27.05439450786368,31.055690743061373,35.719643195083144,36.46166156243001,26.283429444412903,8.85256468121582,74.49253908885719
798,27.05439450786368,31.055690743061373,35.719643195083144,36.46166156243001,26.283429444412903,8.85256468121582,74.49253908885719
799,27.05439450786368,31.055690743061373,35.719643195083144,36.46166156243001,26.283429444412903,8.85256468121582,74.49253908885719
800,27.05439450786368,31.055690743061373,35.719643195083144,36.46166156243001,26.283429444412903,8.85256468121582,74.49253908885719
801,27.05439450786368,31.055690743061373,35.719643195083144,37.52287006842485,26.283429444412903,8.85256468121582,75.0231433418546
802,27.05439450786368,31.055690743061373,35.719643195083144,37.52287006842485,26.283429444412903,8.85256468121582,75.0231433418546
803,27.05439450786368,31.055690743061373,35.719643195083144,37.52287006842485,26.283429444412903,8.85256468121582,75.0231433418546
804,27.05439450786368,31.055690743061373,35.719643195083144,37.52287006842485,26.283429444412903,8.85256468121582,75.0231433418546
805,27.05439450786368,31.055690743061373,35.719643195083144,37.52287006842485,29.849812718884348,8.85256468121582,76.80633497909032
806,27.05439450786368,31.055690743061373,35.719643195083144,37.52287006842485,29.849812718884348,8.85256468121582,76.80633497909032
807,27.05439450786368,31.055690743061373,35.719643195083144,37.52287006842485,29.849812718884348,8.85256468121582,76.80633497909032
808,27.05439450786368,31.055690743061373,35.719643195083144,37.52287006842485,29.849812718884348,8.85256468121582,76.80633497909032
809,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
810,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
811,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
812,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
813,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
814,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
815,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
816,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
817,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
818,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
819,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
820,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
821,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
822,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
823,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
824,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
825,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
826,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
827,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
828,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
829,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
830,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
831,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
832,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
833,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,29.849812718884348,8.85256468121582,77.56203263451508
834,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,32.85883738829951,8.85256468121582,79.06654496922266
835,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,32.85883738829951,8.85256468121582,79.06654496922266
836,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,32.85883738829951,8.85256468121582,79.06654496922266
837,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,32.85883738829951,8.85256468121582,79.06654496922266
838,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,32.85883738829951,8.85256468121582,79.06654496922266
839,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,32.85883738829951,8.85256468121582,79.06654496922266
840,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,32.85883738829951,8.85256468121582,79.06654496922266
841,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,32.85883738829951,8.85256468121582,79.06654496922266
842,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,32.85883738829951,8.85256468121582,79.06654496922266
843,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,32.85883738829951,8.85256468121582,79.06654496922266
844,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,32.85883738829951,8.85256468121582,79.06654496922266
845,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,35.32262678761665,8.85256468121582,80.29843966888123
846,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,35.32262678761665,8.85256468121582,80.29843966888123
847,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,35.32262678761665,8.85256468121582,80.29843966888123
848,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,35.32262678761665,8.85256468121582,80.29843966888123
849,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,35.32262678761665,8.85256468121582,80.29843966888123
850,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,35.32262678761665,8.85256468121582,80.29843966888123
851,27.05439450786368,31.055690743061373,37.23103850593265,37.52287006842485,35.32262678761665,8.85256468121582,80.29843966888123
