steps,w1,w2,w3,w4,second,last
618,20.77915939,20.30184938,19.77400291,20.67159961,9.471055849,38.70541734
619,20.77915939,20.30184938,19.77400291,20.67159961,9.471055849,38.70541734
620,20.77915939,20.30184938,19.77400291,20.67159961,9.471055849,38.70541734
621,20.77915939,20.30184938,20.54996775,20.67159961,9.471055849,39.09339976
622,20.77915939,20.30184938,20.54996775,20.67159961,9.471055849,39.09339976
623,20.77915939,20.30184938,20.54996775,20.67159961,9.471055849,39.09339976
624,20.77915939,20.30184938,20.54996775,20.67159961,9.471055849,39.09339976
625,20.77915939,20.30184938,20.54996775,20.67159961,9.471055849,39.09339976
626,20.77915939,20.30184938,20.54996775,20.67159961,9.471055849,39.09339976
627,20.77915939,20.30184938,20.54996775,20.67159961,9.471055849,39.09339976
628,20.77915939,20.30184938,20.54996775,21.30606739,9.471055849,39.41063366
629,20.77915939,20.30184938,20.54996775,21.30606739,9.426909687,39.32234133
630,20.77915939,20.30184938,20.54996775,21.30606739,9.382873891,39.23426974
631,20.77915939,20.30184938,20.54996775,21.30606739,9.338948185,39.14641833
632,20.77915939,20.30184938,20.54996775,21.30606739,9.338948185,39.14641833
633,20.77915939,20.30184938,20.54996775,21.30606739,9.338948185,39.14641833
634,20.77915939,20.30184938,20.54996775,21.80575878,9.338948185,39.39626402
635,20.77915939,20.30184938,20.54996775,21.80575878,9.338948185,39.39626402
636,20.77915939,20.30184938,20.54996775,21.80575878,9.338948185,39.39626402
637,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
638,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
639,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
640,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
641,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
642,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
643,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
644,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
645,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
646,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
647,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
648,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
649,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
650,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
651,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
652,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
653,20.77915939,21.02686925,20.54996775,21.80575878,9.338948185,39.75877396
654,21.44424323,21.02686925,20.54996775,21.80575878,9.338948185,40.09131588
655,21.44424323,21.02686925,20.54996775,21.80575878,9.338948185,40.09131588
656,21.44424323,21.02686925,20.54996775,21.80575878,9.338948185,40.09131588
657,21.44424323,21.02686925,20.54996775,21.80575878,9.338948185,40.09131588
658,21.44424323,21.02686925,20.54996775,21.80575878,9.338948185,40.09131588
659,21.44424323,21.02686925,20.54996775,21.80575878,9.338948185,40.09131588
660,21.44424323,21.02686925,20.54996775,21.80575878,9.338948185,40.09131588
661,22.00889941,21.02686925,20.54996775,21.80575878,9.338948185,40.37364397
662,22.00889941,21.02686925,20.54996775,21.80575878,9.338948185,40.37364397
663,22.48829251,21.02686925,20.54996775,21.80575878,9.338948185,40.61334051
664,22.48829251,21.02686925,20.54996775,21.80575878,9.338948185,40.61334051
665,22.48829251,21.02686925,20.54996775,21.80575878,9.338948185,40.61334051
666,22.48829251,21.02686925,20.54996775,21.80575878,9.338948185,40.61334051
667,22.48829251,21.02686925,20.54996775,21.80575878,9.338948185,40.61334051
668,22.48829251,21.02686925,21.34463744,21.80575878,9.338948185,41.01067536
669,22.48829251,21.02686925,21.34463744,21.80575878,9.338948185,41.01067536
670,22.48829251,21.02686925,21.34463744,21.80575878,9.338948185,41.01067536
671,22.48829251,21.76509746,21.34463744,21.80575878,9.338948185,41.37978946
672,22.48829251,21.76509746,21.34463744,21.80575878,9.292898921,41.28769094
673,22.48829251,21.76509746,21.34463744,21.80575878,9.292898921,41.28769094
674,22.95682471,21.76509746,21.34463744,21.80575878,9.292898921,41.52195704
675,22.95682471,21.76509746,21.34463744,21.80575878,9.292898921,41.52195704
676,22.95682471,21.76509746,21.34463744,21.80575878,9.292898921,41.52195704
677,22.95682471,21.76509746,21.34463744,21.80575878,9.292898921,41.52195704
678,22.95682471,21.76509746,21.34463744,21.80575878,9.292898921,41.52195704
679,22.95682471,21.76509746,21.34463744,21.80575878,9.292898921,41.52195704
680,22.95682471,21.76509746,21.34463744,21.80575878,9.292898921,41.52195704
681,22.95682471,21.76509746,21.34463744,21.80575878,9.292898921,41.52195704
682,22.95682471,21.76509746,21.34463744,22.43375581,9.292898921,41.83595555
683,22.95682471,21.76509746,21.34463744,22.43375581,9.246416516,41.74299074
684,22.95682471,21.76509746,21.34463744,22.43375581,9.246416516,41.74299074
685,22.95682471,21.76509746,21.34463744,22.43375581,9.246416516,41.74299074
686,22.95682471,21.76509746,21.34463744,22.43375581,9.246416516,41.74299074
687,22.95682471,21.76509746,21.34463744,22.43375581,9.246416516,41.74299074
688,22.95682471,21.76509746,21.34463744,22.43375581,9.246416516,41.74299074
689,22.95682471,21.76509746,21.34463744,22.43375581,9.246416516,41.74299074
690,22.95682471,21.76509746,21.34463744,22.43375581,9.246416516,41.74299074
691,22.95682471,21.76509746,21.34463744,22.43375581,9.246416516,41.74299074
692,22.95682471,21.76509746,21.34463744,22.43375581,9.246416516,41.74299074
693,22.95682471,21.76509746,22.08191828,22.43375581,9.246416516,42.11163116
694,22.95682471,21.76509746,22.08191828,22.43375581,9.246416516,42.11163116
695,22.95682471,21.76509746,22.08191828,22.43375581,9.246416516,42.11163116
696,22.95682471,21.76509746,22.08191828,22.43375581,9.246416516,42.11163116
697,22.95682471,21.76509746,22.08191828,22.43375581,9.246416516,42.11163116
698,22.95682471,21.76509746,22.08191828,22.43375581,9.246416516,42.11163116
699,22.95682471,21.76509746,22.08191828,22.43375581,9.246416516,42.11163116
700,22.95682471,22.45441305,22.08191828,22.43375581,9.246416516,42.45628896
701,22.95682471,22.45441305,22.08191828,22.43375581,9.246416516,42.45628896
702,22.95682471,22.45441305,22.08191828,22.43375581,9.246416516,42.45628896
703,22.95682471,22.45441305,22.08191828,22.43375581,9.246416516,42.45628896
704,22.95682471,22.45441305,22.08191828,22.43375581,9.246416516,42.45628896
705,22.95682471,22.45441305,22.08191828,22.43375581,9.246416516,42.45628896
706,22.95682471,22.45441305,22.08191828,22.43375581,9.246416516,42.45628896
707,22.95682471,22.45441305,22.08191828,22.43375581,9.246416516,42.45628896
708,22.95682471,22.45441305,22.08191828,22.43375581,9.246416516,42.45628896
709,22.95682471,22.45441305,22.08191828,22.43375581,9.246416516,42.45628896
710,22.95682471,22.45441305,22.08191828,23.0231162,9.246416516,42.75096915
711,22.95682471,22.45441305,22.08191828,23.0231162,9.246416516,42.75096915
712,22.95682471,23.06852065,22.08191828,23.0231162,9.246416516,43.05802295
713,22.95682471,23.06852065,22.08191828,23.0231162,9.246416516,43.05802295
714,22.95682471,23.06852065,22.08191828,23.0231162,9.246416516,43.05802295
715,22.95682471,23.06852065,22.08191828,23.0231162,9.246416516,43.05802295
716,22.95682471,23.06852065,22.08191828,23.0231162,9.246416516,43.05802295
717,22.95682471,23.06852065,22.08191828,23.0231162,9.246416516,43.05802295
718,22.95682471,23.06852065,22.08191828,23.0231162,9.246416516,43.05802295
719,23.50054125,23.06852065,22.08191828,23.0231162,9.246416516,43.32988123
720,23.50054125,23.06852065,22.08191828,23.0231162,9.246416516,43.32988123
721,23.50054125,23.06852065,22.08191828,23.0231162,9.246416516,43.32988123
722,23.50054125,23.06852065,22.08191828,23.0231162,9.246416516,43.32988123
723,23.50054125,23.06852065,22.08191828,23.0231162,9.246416516,43.32988123
724,23.50054125,23.06852065,22.08191828,23.0231162,9.246416516,43.32988123
725,23.50054125,23.06852065,22.08191828,23.0231162,9.246416516,43.32988123
726,23.50054125,23.06852065,22.08191828,23.0231162,9.246416516,43.32988123
727,23.50054125,23.06852065,22.82725822,23.0231162,9.246416516,43.7025512
728,23.50054125,23.06852065,22.82725822,23.0231162,9.246416516,43.7025512
729,23.50054125,23.06852065,22.82725822,23.0231162,9.246416516,43.7025512
730,23.50054125,23.06852065,22.82725822,23.0231162,9.246416516,43.7025512
731,23.50054125,23.06852065,22.82725822,23.0231162,9.246416516,43.7025512
732,23.50054125,23.06852065,22.82725822,23.0231162,9.246416516,43.7025512
733,23.50054125,23.65306178,22.82725822,23.0231162,9.246416516,43.99482176
734,23.50054125,23.65306178,22.82725822,23.0231162,9.246416516,43.99482176
735,23.50054125,23.65306178,23.48869434,23.0231162,9.246416516,44.32553982
736,23.50054125,23.65306178,23.48869434,23.0231162,9.246416516,44.32553982
737,23.50054125,23.65306178,23.48869434,23.0231162,9.246416516,44.32553982
738,23.50054125,23.65306178,23.48869434,23.0231162,9.246416516,44.32553982
739,23.50054125,23.65306178,23.48869434,23.0231162,9.246416516,44.32553982
740,23.50054125,23.65306178,23.48869434,23.0231162,9.246416516,44.32553982
741,23.50054125,23.65306178,23.48869434,23.0231162,9.246416516,44.32553982
742,23.50054125,23.65306178,23.48869434,23.0231162,9.246416516,44.32553982
743,23.50054125,23.65306178,23.48869434,23.0231162,9.246416516,44.32553982
744,23.50054125,23.65306178,23.48869434,23.0231162,9.246416516,44.32553982
745,23.50054125,24.18174756,23.48869434,23.0231162,9.246416516,44.58988271
746,23.50054125,24.18174756,23.48869434,23.0231162,9.246416516,44.58988271
747,23.50054125,24.18174756,23.48869434,23.0231162,9.246416516,44.58988271
748,23.50054125,24.18174756,23.48869434,23.0231162,9.246416516,44.58988271
749,23.50054125,24.18174756,24.07615922,23.0231162,9.246416516,44.88361514
750,23.50054125,24.18174756,24.07615922,23.0231162,9.246416516,44.88361514
751,23.50054125,24.18174756,24.07615922,23.73248248,9.246416516,45.23829828
752,23.50054125,24.18174756,24.07615922,23.73248248,9.246416516,45.23829828
753,23.50054125,24.18174756,24.07615922,23.73248248,9.246416516,45.23829828
754,23.50054125,24.18174756,24.60967584,23.73248248,9.246416516,45.5050566
755,23.50054125,24.18174756,24.60967584,23.73248248,9.196288251,45.40480007
756,23.50054125,24.18174756,24.60967584,23.73248248,9.146285307,45.30479418
757,23.50054125,24.18174756,24.60967584,23.73248248,9.146285307,45.30479418
758,23.50054125,24.18174756,24.60967584,23.73248248,9.146285307,45.30479418
759,23.50054125,24.18174756,24.60967584,23.73248248,9.146285307,45.30479418
760,23.50054125,24.18174756,24.60967584,23.73248248,9.146285307,45.30479418
761,23.50054125,24.18174756,24.60967584,24.33133806,9.146285307,45.60422197
762,23.50054125,24.18174756,24.60967584,24.33133806,9.146285307,45.60422197
763,23.50054125,24.18174756,24.60967584,24.33133806,9.146285307,45.60422197
764,23.50054125,24.18174756,24.60967584,24.33133806,9.146285307,45.60422197
765,24.175129,24.18174756,24.60967584,24.33133806,9.146285307,45.94151584
766,24.175129,24.18174756,24.60967584,24.33133806,9.146285307,45.94151584
767,24.175129,24.18174756,24.60967584,24.33133806,9.146285307,45.94151584
768,24.175129,24.18174756,24.60967584,24.33133806,9.146285307,45.94151584
769,24.175129,24.18174756,25.09549147,24.33133806,9.146285307,46.18442366
770,24.175129,24.18174756,25.09549147,24.33133806,9.146285307,46.18442366
771,24.175129,24.18174756,25.09549147,24.33133806,9.146285307,46.18442366
772,24.175129,24.18174756,25.09549147,24.33133806,9.146285307,46.18442366
773,24.175129,24.18174756,25.09549147,24.33133806,9.146285307,46.18442366
774,24.175129,24.18174756,25.50794894,24.33133806,9.146285307,46.39065239
775,24.175129,24.18174756,25.50794894,24.33133806,9.146285307,46.39065239
776,24.175129,24.18174756,25.50794894,24.33133806,9.146285307,46.39065239
777,24.175129,24.18174756,25.50794894,24.91683663,9.146285307,46.68340168
778,24.175129,24.18174756,25.50794894,24.91683663,9.095028763,46.58088859
779,24.175129,24.18174756,25.50794894,24.91683663,9.04390036,46.47863178
780,24.175129,24.18174756,25.50794894,24.91683663,9.04390036,46.47863178
781,24.175129,24.18174756,25.50794894,24.91683663,9.04390036,46.47863178
782,24.175129,24.18174756,25.50794894,24.91683663,9.04390036,46.47863178
783,24.79035525,24.18174756,25.50794894,24.91683663,9.04390036,46.78624491
784,24.79035525,24.18174756,25.50794894,24.91683663,9.04390036,46.78624491
785,24.79035525,24.18174756,25.50794894,24.91683663,9.04390036,46.78624491
786,24.79035525,24.18174756,25.50794894,24.91683663,9.04390036,46.78624491
787,24.79035525,24.18174756,25.50794894,24.91683663,9.04390036,46.78624491
788,24.79035525,24.18174756,25.50794894,24.91683663,9.04390036,46.78624491
789,24.79035525,24.82579618,25.50794894,24.91683663,9.04390036,47.10826922
790,24.79035525,24.82579618,25.50794894,24.91683663,9.04390036,47.10826922
791,24.79035525,24.82579618,25.50794894,24.91683663,9.04390036,47.10826922
792,25.34424072,24.82579618,25.50794894,24.91683663,9.04390036,47.38521195
793,25.34424072,24.82579618,25.50794894,24.91683663,8.991993197,47.28139763
794,25.34424072,24.82579618,25.50794894,24.91683663,8.940215803,47.17784284
795,25.34424072,24.82579618,25.50794894,24.91683663,8.940215803,47.17784284
796,25.34424072,24.82579618,25.50794894,24.91683663,8.940215803,47.17784284
797,25.34424072,24.82579618,25.50794894,24.91683663,8.940215803,47.17784284
798,25.34424072,24.82579618,25.50794894,24.91683663,8.940215803,47.17784284
799,25.34424072,24.82579618,25.50794894,24.91683663,8.940215803,47.17784284
800,25.34424072,24.82579618,25.50794894,24.91683663,8.940215803,47.17784284
801,25.34424072,24.82579618,25.91486911,24.91683663,8.940215803,47.38130293
802,25.34424072,24.82579618,25.91486911,24.91683663,8.888364392,47.27760011
803,25.34424072,24.82579618,25.91486911,24.91683663,8.888364392,47.27760011
804,25.34424072,24.82579618,25.91486911,24.91683663,8.888364392,47.27760011
805,25.34424072,24.82579618,25.91486911,24.91683663,8.888364392,47.27760011
806,25.34424072,25.37378983,25.91486911,24.91683663,8.888364392,47.55159693
807,25.34424072,25.37378983,25.91486911,24.91683663,8.888364392,47.55159693
808,25.34424072,25.37378983,25.91486911,24.91683663,8.888364392,47.55159693
809,25.34424072,25.37378983,25.91486911,25.47347388,8.888364392,47.82991555
810,25.34424072,25.37378983,25.91486911,25.47347388,8.888364392,47.82991555
811,25.34424072,25.37378983,25.91486911,25.47347388,8.888364392,47.82991555
812,25.34424072,25.37378983,25.91486911,25.47347388,8.888364392,47.82991555
813,25.34424072,25.37378983,25.91486911,25.47347388,8.888364392,47.82991555
814,25.34424072,25.37378983,25.91486911,25.47347388,8.888364392,47.82991555
815,25.34424072,25.37378983,25.91486911,25.47347388,8.888364392,47.82991555
816,25.34424072,25.86631166,25.91486911,25.47347388,8.888364392,48.07617647
817,25.34424072,25.86631166,25.91486911,25.47347388,8.888364392,48.07617647
818,25.34424072,25.86631166,25.91486911,25.47347388,8.888364392,48.07617647
819,25.34424072,25.86631166,25.91486911,25.47347388,8.888364392,48.07617647
820,25.34424072,26.2844627,25.91486911,25.47347388,8.888364392,48.28525199
821,25.34424072,26.2844627,25.91486911,25.47347388,8.888364392,48.28525199
822,25.34424072,26.2844627,25.91486911,25.47347388,8.888364392,48.28525199
823,25.34424072,26.2844627,26.34379806,25.47347388,8.888364392,48.49971646
824,25.34424072,26.2844627,26.34379806,25.47347388,8.888364392,48.49971646
825,25.34424072,26.2844627,26.34379806,25.47347388,8.888364392,48.49971646
826,25.34424072,26.2844627,26.34379806,25.47347388,8.888364392,48.49971646
827,25.34424072,26.2844627,26.34379806,25.47347388,8.888364392,48.49971646
828,25.34424072,26.2844627,26.34379806,25.47347388,8.888364392,48.49971646
829,25.34424072,26.2844627,26.34379806,25.47347388,8.888364392,48.49971646
830,25.34424072,26.2844627,26.34379806,25.47347388,8.888364392,48.49971646
831,25.34424072,26.2844627,26.34379806,25.47347388,8.888364392,48.49971646
832,25.34424072,26.66049045,26.34379806,25.47347388,8.888364392,48.68773034
833,25.34424072,26.66049045,26.34379806,25.47347388,8.888364392,48.68773034
834,25.34424072,26.66049045,26.34379806,25.47347388,8.888364392,48.68773034
835,25.34424072,26.66049045,26.34379806,25.47347388,8.888364392,48.68773034
836,25.34424072,26.66049045,26.34379806,25.47347388,8.888364392,48.68773034
837,25.34424072,26.66049045,26.34379806,25.47347388,8.888364392,48.68773034
838,25.34424072,26.66049045,26.34379806,25.47347388,8.888364392,48.68773034
839,25.34424072,26.66049045,26.34379806,25.47347388,8.888364392,48.68773034
840,25.34424072,26.66049045,26.34379806,25.47347388,8.888364392,48.68773034
841,25.34424072,26.66049045,26.34379806,25.47347388,8.888364392,48.68773034
842,25.34424072,26.66049045,26.34379806,25.47347388,8.888364392,48.68773034
843,25.34424072,26.66049045,26.34379806,25.47347388,8.888364392,48.68773034
844,25.34424072,26.66049045,26.34379806,26.03012475,8.888364392,48.96605577
845,25.34424072,26.66049045,26.34379806,26.03012475,8.888364392,48.96605577
846,25.34424072,26.66049045,26.34379806,26.03012475,8.888364392,48.96605577
847,25.34424072,26.66049045,26.34379806,26.03012475,8.888364392,48.96605577
848,25.34424072,26.66049045,26.34379806,26.03012475,8.888364392,48.96605577
849,25.34424072,26.66049045,26.34379806,26.03012475,8.888364392,48.96605577
850,25.34424072,26.66049045,26.34379806,26.03012475,8.888364392,48.96605577
851,25.34424072,26.66049045,26.34379806,26.03012475,8.888364392,48.96605577
852,25.34424072,26.66049045,26.34379806,26.03012475,8.888364392,48.96605577
853,25.95401412,26.66049045,26.34379806,26.03012475,8.888364392,49.27094247
854,25.95401412,26.66049045,26.34379806,26.03012475,8.888364392,49.27094247
855,25.95401412,26.66049045,26.34379806,26.03012475,8.888364392,49.27094247
856,25.95401412,27.0368928,26.34379806,26.03012475,8.888364392,49.45914365
857,25.95401412,27.0368928,26.34379806,26.03012475,8.834461067,49.35133699
858,25.95401412,27.0368928,26.34379806,26.03012475,8.834461067,49.35133699
859,25.95401412,27.0368928,26.34379806,26.03012475,8.834461067,49.35133699
860,25.95401412,27.0368928,26.34379806,26.03012475,8.834461067,49.35133699
861,25.95401412,27.34055691,26.34379806,26.03012475,8.834461067,49.50316905
862,25.95401412,27.34055691,26.34379806,26.03012475,8.834461067,49.50316905
863,25.95401412,27.34055691,26.34379806,26.03012475,8.834461067,49.50316905
864,25.95401412,27.34055691,26.80096066,26.03012475,8.834461067,49.73175035
865,25.95401412,27.34055691,26.80096066,26.03012475,8.834461067,49.73175035
866,25.95401412,27.34055691,26.80096066,26.03012475,8.834461067,49.73175035
867,25.95401412,27.34055691,26.80096066,26.03012475,8.834461067,49.73175035
868,25.95401412,27.34055691,26.80096066,26.03012475,8.834461067,49.73175035
869,25.95401412,27.62076871,26.80096066,26.03012475,8.834461067,49.87185625
870,25.95401412,27.62076871,26.80096066,26.03012475,8.834461067,49.87185625
871,25.95401412,27.62076871,26.80096066,26.03012475,8.834461067,49.87185625
872,25.95401412,27.62076871,26.80096066,26.03012475,8.834461067,49.87185625
873,25.95401412,27.62076871,26.80096066,26.03012475,8.834461067,49.87185625
874,26.52526485,27.62076871,26.80096066,26.03012475,8.834461067,50.15748162
875,26.52526485,27.62076871,26.80096066,26.03012475,8.779886354,50.04833219
876,26.52526485,27.62076871,26.80096066,26.03012475,8.725448079,49.93945564
877,26.52526485,27.62076871,26.80096066,26.03012475,8.725448079,49.93945564
878,26.52526485,27.62076871,26.80096066,26.03012475,8.725448079,49.93945564
879,26.52526485,27.62076871,26.80096066,26.03012475,8.725448079,49.93945564
880,26.52526485,27.62076871,26.80096066,26.03012475,8.725448079,49.93945564
881,26.52526485,27.62076871,26.80096066,26.03012475,8.725448079,49.93945564
882,26.52526485,27.62076871,26.80096066,26.03012475,8.725448079,49.93945564
883,26.52526485,27.62076871,26.80096066,26.03012475,8.725448079,49.93945564
884,26.52526485,27.62076871,26.80096066,26.03012475,8.725448079,49.93945564
885,26.52526485,27.62076871,26.80096066,26.03012475,8.725448079,49.93945564
886,26.52526485,27.85450098,26.80096066,26.03012475,8.725448079,50.05632178
887,26.52526485,27.85450098,26.80096066,26.03012475,8.725448079,50.05632178
888,26.52526485,27.85450098,26.80096066,26.03012475,8.725448079,50.05632178
889,26.52526485,27.85450098,26.80096066,26.03012475,8.725448079,50.05632178
890,26.52526485,27.85450098,26.80096066,26.03012475,8.725448079,50.05632178
891,26.52526485,27.85450098,26.80096066,26.03012475,8.725448079,50.05632178
892,26.98955077,27.85450098,26.80096066,26.03012475,8.725448079,50.28846474
893,26.98955077,27.85450098,26.80096066,26.03012475,8.725448079,50.28846474
894,26.98955077,27.85450098,26.80096066,26.03012475,8.725448079,50.28846474
895,26.98955077,27.85450098,26.80096066,26.03012475,8.725448079,50.28846474
896,26.98955077,27.85450098,26.80096066,26.03012475,8.725448079,50.28846474
897,26.98955077,27.85450098,26.80096066,26.03012475,8.725448079,50.28846474
898,26.98955077,27.85450098,26.80096066,26.03012475,8.725448079,50.28846474
899,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
900,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
901,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
902,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
903,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
904,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
905,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
906,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
907,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
908,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
909,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
910,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
911,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
912,27.38372952,27.85450098,26.80096066,26.03012475,8.725448079,50.48555411
913,27.38372952,27.85450098,26.80096066,26.63550346,8.725448079,50.78824347
914,27.38372952,27.85450098,26.80096066,26.63550346,8.725448079,50.78824347
915,27.38372952,28.124668,26.80096066,26.63550346,8.725448079,50.92332698
916,27.38372952,28.124668,26.80096066,26.63550346,8.725448079,50.92332698
917,27.38372952,28.124668,26.80096066,26.63550346,8.725448079,50.92332698
918,27.38372952,28.124668,26.80096066,26.63550346,8.725448079,50.92332698
919,27.38372952,28.124668,26.80096066,26.63550346,8.725448079,50.92332698
920,27.38372952,28.124668,26.80096066,26.63550346,8.725448079,50.92332698
921,27.38372952,28.124668,26.80096066,26.63550346,8.725448079,50.92332698
922,27.38372952,28.124668,26.80096066,27.16270817,8.725448079,51.18692934
923,27.38372952,28.124668,26.80096066,27.16270817,8.725448079,51.18692934
924,27.38372952,28.124668,26.80096066,27.16270817,8.725448079,51.18692934
925,27.38372952,28.124668,26.80096066,27.16270817,8.725448079,51.18692934
926,27.38372952,28.124668,26.80096066,27.16270817,8.725448079,51.18692934
927,27.38372952,28.124668,27.32090696,27.16270817,8.725448079,51.44690249
928,27.38372952,28.124668,27.32090696,27.16270817,8.725448079,51.44690249
929,27.38372952,28.124668,27.32090696,27.16270817,8.725448079,51.44690249
930,27.38372952,28.124668,27.32090696,27.16270817,8.725448079,51.44690249
931,27.38372952,28.124668,27.32090696,27.16270817,8.725448079,51.44690249
932,27.38372952,28.124668,27.76234138,27.16270817,8.725448079,51.6676197
933,27.38372952,28.124668,27.76234138,27.16270817,8.725448079,51.6676197
934,27.38372952,28.124668,27.76234138,27.16270817,8.725448079,51.6676197
935,27.38372952,28.124668,27.76234138,27.16270817,8.725448079,51.6676197
936,27.38372952,28.124668,27.76234138,27.16270817,8.725448079,51.6676197
937,27.38372952,28.124668,27.76234138,27.16270817,8.725448079,51.6676197
938,27.38372952,28.124668,27.76234138,27.16270817,8.725448079,51.6676197
939,27.38372952,28.124668,27.76234138,27.16270817,8.725448079,51.6676197
940,27.38372952,28.124668,27.76234138,27.16270817,8.725448079,51.6676197
941,27.38372952,28.124668,27.76234138,27.16270817,8.725448079,51.6676197
942,27.38372952,28.124668,27.76234138,27.16270817,8.725448079,51.6676197
943,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
944,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
945,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
946,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
947,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
948,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
949,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
950,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
951,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
952,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
953,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
954,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
955,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
956,27.38372952,28.42698049,27.76234138,27.16270817,8.725448079,51.81877594
957,27.38372952,28.42698049,27.76234138,27.67222594,8.725448079,52.07353482
958,27.38372952,28.42698049,27.76234138,27.67222594,8.725448079,52.07353482
959,27.38372952,28.42698049,27.76234138,27.67222594,8.725448079,52.07353482
960,27.38372952,28.42698049,28.17689887,27.67222594,8.725448079,52.28081357
961,27.38372952,28.42698049,28.17689887,27.67222594,8.725448079,52.28081357
962,27.38372952,28.42698049,28.17689887,27.67222594,8.725448079,52.28081357
963,27.38372952,28.72892348,28.17689887,27.67222594,8.725448079,52.43178507
964,27.38372952,28.72892348,28.17689887,27.67222594,8.725448079,52.43178507
965,27.38372952,28.72892348,28.17689887,27.67222594,8.725448079,52.43178507
966,27.38372952,28.72892348,28.17689887,27.67222594,8.725448079,52.43178507
967,27.38372952,28.72892348,28.17689887,27.67222594,8.725448079,52.43178507
968,27.38372952,28.98527308,28.17689887,27.67222594,8.725448079,52.55995987
969,27.38372952,28.98527308,28.17689887,27.67222594,8.725448079,52.55995987
970,27.38372952,28.98527308,28.17689887,27.67222594,8.725448079,52.55995987
971,27.38372952,28.98527308,28.17689887,27.67222594,8.725448079,52.55995987
972,27.38372952,28.98527308,28.17689887,27.67222594,8.725448079,52.55995987
973,27.38372952,28.98527308,28.17689887,27.67222594,8.725448079,52.55995987
974,27.38372952,29.20291389,28.17689887,27.67222594,8.725448079,52.66878027
975,27.38372952,29.20291389,28.17689887,27.67222594,8.725448079,52.66878027
976,27.38372952,29.20291389,28.56687892,27.67222594,8.725448079,52.8637703
977,27.38372952,29.20291389,28.56687892,27.67222594,8.725448079,52.8637703
978,27.38372952,29.20291389,28.56687892,27.67222594,8.725448079,52.8637703
979,27.38372952,29.20291389,28.56687892,27.67222594,8.725448079,52.8637703
980,27.38372952,29.20291389,28.56687892,27.67222594,8.725448079,52.8637703
981,27.38372952,29.20291389,28.56687892,27.67222594,8.725448079,52.8637703
982,27.38372952,29.40679996,28.56687892,27.67222594,8.725448079,52.96571333
983,27.38372952,29.40679996,28.56687892,27.67222594,8.725448079,52.96571333
984,27.38372952,29.40679996,28.56687892,27.67222594,8.725448079,52.96571333
985,27.38372952,29.40679996,28.56687892,27.67222594,8.725448079,52.96571333
986,27.38372952,29.40679996,28.56687892,27.67222594,8.725448079,52.96571333
