steps,w1,w2,w3,second,last
98,4.674561331666816,6.179279294403024,4.72494413543818,9.97591804648927,7.241228473732547
99,4.674561331666816,6.179279294403024,4.72494413543818,9.97591804648927,7.241228473732547
100,4.674561331666816,6.179279294403024,4.72494413543818,9.97591804648927,7.241228473732547
101,4.674561331666816,6.179279294403024,4.72494413543818,9.97591804648927,7.241228473732547
102,4.674561331666816,6.179279294403024,4.72494413543818,9.97591804648927,7.241228473732547
103,4.674561331666816,6.548399628921122,4.72494413543818,9.97591804648927,7.425788640991596
104,4.674561331666816,6.548399628921122,4.72494413543818,9.96598704835788,7.405926644728818
105,4.674561331666816,6.548399628921122,4.72494413543818,9.96598704835788,7.405926644728818
106,5.296562341776809,6.548399628921122,4.72494413543818,9.96598704835788,7.716927149783814
107,5.296562341776809,6.548399628921122,4.72494413543818,9.96598704835788,7.716927149783814
108,5.296562341776809,6.548399628921122,4.72494413543818,9.96598704835788,7.716927149783814
109,5.296562341776809,6.548399628921122,4.72494413543818,9.96598704835788,7.716927149783814
110,5.296562341776809,6.548399628921122,4.72494413543818,9.96598704835788,7.716927149783814
111,5.296562341776809,6.548399628921122,4.72494413543818,9.96598704835788,7.716927149783814
112,5.296562341776809,6.548399628921122,4.72494413543818,9.96598704835788,7.716927149783814
113,5.296562341776809,6.548399628921122,4.72494413543818,9.96598704835788,7.716927149783814
114,5.296562341776809,6.548399628921122,4.72494413543818,9.96598704835788,7.716927149783814
115,5.296562341776809,6.548399628921122,4.72494413543818,9.96598704835788,7.716927149783814
116,5.296562341776809,6.548399628921122,4.72494413543818,9.96598704835788,7.716927149783814
117,5.296562341776809,6.548399628921122,5.363266336541066,9.96598704835788,8.036088250335258
118,5.296562341776809,6.548399628921122,5.363266336541066,9.96598704835788,8.036088250335258
119,5.296562341776809,6.548399628921122,5.363266336541066,9.96598704835788,8.036088250335258
120,5.296562341776809,6.548399628921122,5.363266336541066,9.96598704835788,8.036088250335258
121,5.296562341776809,6.548399628921122,5.363266336541066,9.96598704835788,8.036088250335258
122,5.296562341776809,6.548399628921122,5.924479215750725,9.96598704835788,8.316694689940087
123,5.296562341776809,6.548399628921122,5.924479215750725,9.96598704835788,8.316694689940087
124,5.296562341776809,6.548399628921122,5.924479215750725,9.96598704835788,8.316694689940087
125,5.296562341776809,6.941990726214989,5.924479215750725,9.96598704835788,8.513490238587021
126,5.296562341776809,6.941990726214989,5.924479215750725,9.96598704835788,8.513490238587021
127,5.296562341776809,6.941990726214989,5.924479215750725,9.96598704835788,8.513490238587021
128,5.296562341776809,6.941990726214989,5.924479215750725,9.96598704835788,8.513490238587021
129,5.296562341776809,6.941990726214989,6.433326350165776,9.96598704835788,8.767913805794546
130,5.296562341776809,6.941990726214989,6.433326350165776,9.96598704835788,8.767913805794546
131,5.296562341776809,6.941990726214989,6.433326350165776,9.96598704835788,8.767913805794546
132,5.296562341776809,6.941990726214989,6.433326350165776,9.96598704835788,8.767913805794546
133,5.296562341776809,6.941990726214989,6.433326350165776,9.96598704835788,8.767913805794546
134,5.296562341776809,6.941990726214989,6.433326350165776,9.96598704835788,8.767913805794546
135,5.296562341776809,6.941990726214989,6.433326350165776,9.96598704835788,8.767913805794546
136,5.296562341776809,6.941990726214989,6.433326350165776,9.96598704835788,8.767913805794546
137,5.296562341776809,6.941990726214989,6.433326350165776,9.96598704835788,8.767913805794546
138,5.925822983696756,6.941990726214989,6.433326350165776,9.96598704835788,9.08254412675452
139,5.925822983696756,6.941990726214989,6.433326350165776,9.96598704835788,9.08254412675452
140,5.925822983696756,6.941990726214989,6.433326350165776,9.96598704835788,9.08254412675452
141,5.925822983696756,6.941990726214989,6.433326350165776,9.96598704835788,9.08254412675452
142,5.925822983696756,6.941990726214989,6.433326350165776,9.96598704835788,9.08254412675452
143,6.479068940072774,6.941990726214989,6.433326350165776,9.96598704835788,9.359167104942529
144,6.479068940072774,6.941990726214989,6.433326350165776,9.954513319854582,9.336219647935934
145,6.479068940072774,6.941990726214989,6.433326350165776,9.954513319854582,9.336219647935934
146,6.479068940072774,6.941990726214989,6.433326350165776,9.954513319854582,9.336219647935934
147,6.479068940072774,7.351629285351251,6.433326350165776,9.954513319854582,9.541038927504065
148,6.479068940072774,7.351629285351251,6.433326350165776,9.942898683384637,9.517809654564175
149,6.479068940072774,7.351629285351251,6.433326350165776,9.942898683384637,9.517809654564175
150,6.479068940072774,7.351629285351251,6.433326350165776,9.942898683384637,9.517809654564175
151,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
152,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
153,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
154,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
155,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
156,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
157,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
158,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
159,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
160,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
161,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
162,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
163,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
164,6.9760917623030245,7.351629285351251,6.433326350165776,9.942898683384637,9.7663210656793
165,6.9760917623030245,7.728525746968371,6.433326350165776,9.942898683384637,9.95476929648786
166,6.9760917623030245,7.728525746968371,6.433326350165776,9.942898683384637,9.95476929648786
167,6.9760917623030245,7.728525746968371,6.433326350165776,9.942898683384637,9.95476929648786
168,6.9760917623030245,7.728525746968371,6.433326350165776,9.942898683384637,9.95476929648786
169,6.9760917623030245,7.728525746968371,6.433326350165776,9.942898683384637,9.95476929648786
170,6.9760917623030245,7.728525746968371,6.433326350165776,9.942898683384637,9.95476929648786
171,6.9760917623030245,7.728525746968371,6.433326350165776,9.942898683384637,9.95476929648786
172,6.9760917623030245,7.728525746968371,6.433326350165776,9.942898683384637,9.95476929648786
173,6.9760917623030245,7.728525746968371,6.433326350165776,9.942898683384637,9.95476929648786
174,6.9760917623030245,7.728525746968371,6.433326350165776,9.942898683384637,9.95476929648786
175,6.9760917623030245,7.728525746968371,6.971925622707963,9.942898683384637,10.224068932758954
176,6.9760917623030245,7.728525746968371,6.971925622707963,9.930742268765076,10.199756103519832
177,6.9760917623030245,7.728525746968371,6.971925622707963,9.918610166974755,10.175491899939187
178,6.9760917623030245,7.728525746968371,6.971925622707963,9.918610166974755,10.175491899939187
179,6.9760917623030245,7.728525746968371,6.971925622707963,9.918610166974755,10.175491899939187
180,6.9760917623030245,7.728525746968371,6.971925622707963,9.918610166974755,10.175491899939187
181,6.9760917623030245,7.728525746968371,6.971925622707963,9.918610166974755,10.175491899939187
182,6.9760917623030245,7.728525746968371,6.971925622707963,9.918610166974755,10.175491899939187
183,6.9760917623030245,7.728525746968371,7.439730013254322,9.918610166974755,10.409394095212367
184,6.9760917623030245,7.728525746968371,7.439730013254322,9.918610166974755,10.409394095212367
185,6.9760917623030245,7.728525746968371,7.439730013254322,9.918610166974755,10.409394095212367
186,6.9760917623030245,8.093612049742482,7.439730013254322,9.918610166974755,10.591937246599421
187,6.9760917623030245,8.093612049742482,7.439730013254322,9.918610166974755,10.591937246599421
188,6.9760917623030245,8.093612049742482,7.439730013254322,9.918610166974755,10.591937246599421
189,6.9760917623030245,8.093612049742482,7.865335016491426,9.918610166974755,10.804739748217973
190,6.9760917623030245,8.093612049742482,7.865335016491426,9.918610166974755,10.804739748217973
191,6.9760917623030245,8.093612049742482,7.865335016491426,9.918610166974755,10.804739748217973
192,6.9760917623030245,8.093612049742482,7.865335016491426,9.918610166974755,10.804739748217973
193,6.9760917623030245,8.093612049742482,8.239526935337487,9.918610166974755,10.991835707641004
194,6.9760917623030245,8.093612049742482,8.239526935337487,9.918610166974755,10.991835707641004
195,6.9760917623030245,8.093612049742482,8.239526935337487,9.918610166974755,10.991835707641004
196,6.9760917623030245,8.093612049742482,8.568516470386944,9.918610166974755,11.156330475165733
197,6.9760917623030245,8.093612049742482,8.568516470386944,9.918610166974755,11.156330475165733
198,6.9760917623030245,8.093612049742482,8.568516470386944,9.918610166974755,11.156330475165733
199,6.9760917623030245,8.093612049742482,8.568516470386944,9.918610166974755,11.156330475165733
200,6.9760917623030245,8.093612049742482,8.568516470386944,9.918610166974755,11.156330475165733
201,6.9760917623030245,8.093612049742482,8.568516470386944,9.918610166974755,11.156330475165733
202,6.9760917623030245,8.093612049742482,8.568516470386944,9.918610166974755,11.156330475165733
203,6.9760917623030245,8.093612049742482,8.568516470386944,9.918610166974755,11.156330475165733
204,7.520127314811935,8.093612049742482,8.568516470386944,9.918610166974755,11.428348251420188
205,7.520127314811935,8.093612049742482,8.568516470386944,9.918610166974755,11.428348251420188
206,7.520127314811935,8.093612049742482,8.568516470386944,9.918610166974755,11.428348251420188
207,7.520127314811935,8.093612049742482,8.568516470386944,9.918610166974755,11.428348251420188
208,7.520127314811935,8.093612049742482,8.568516470386944,9.918610166974755,11.428348251420188
209,7.520127314811935,8.093612049742482,8.568516470386944,9.918610166974755,11.428348251420188
210,7.520127314811935,8.093612049742482,8.568516470386944,9.918610166974755,11.428348251420188
211,7.9984433725777695,8.093612049742482,8.568516470386944,9.918610166974755,11.667506280303105
212,7.9984433725777695,8.093612049742482,8.568516470386944,9.918610166974755,11.667506280303105
213,7.9984433725777695,8.093612049742482,8.568516470386944,9.918610166974755,11.667506280303105
214,7.9984433725777695,8.093612049742482,8.568516470386944,9.918610166974755,11.667506280303105
215,7.9984433725777695,8.093612049742482,8.568516470386944,9.918610166974755,11.667506280303105
216,7.9984433725777695,8.093612049742482,8.568516470386944,9.918610166974755,11.667506280303105
217,7.9984433725777695,8.093612049742482,8.568516470386944,9.918610166974755,11.667506280303105
218,7.9984433725777695,8.093612049742482,8.568516470386944,9.918610166974755,11.667506280303105
219,7.9984433725777695,8.093612049742482,8.568516470386944,9.918610166974755,11.667506280303105
220,7.9984433725777695,8.093612049742482,8.568516470386944,9.918610166974755,11.667506280303105
221,7.9984433725777695,8.093612049742482,8.568516470386944,9.918610166974755,11.667506280303105
222,7.9984433725777695,8.093612049742482,8.568516470386944,9.918610166974755,11.667506280303105
223,7.9984433725777695,8.093612049742482,8.568516470386944,9.918610166974755,11.667506280303105
224,7.9984433725777695,8.093612049742482,8.897840252725198,9.918610166974755,11.832168171472231
225,7.9984433725777695,8.093612049742482,8.897840252725198,9.918610166974755,11.832168171472231
226,7.9984433725777695,8.093612049742482,8.897840252725198,9.918610166974755,11.832168171472231
227,7.9984433725777695,8.093612049742482,8.897840252725198,9.918610166974755,11.832168171472231
228,7.9984433725777695,8.093612049742482,9.187381722156989,9.918610166974755,11.976938906188128
229,7.9984433725777695,8.093612049742482,9.187381722156989,9.918610166974755,11.976938906188128
230,7.9984433725777695,8.093612049742482,9.187381722156989,9.918610166974755,11.976938906188128
231,7.9984433725777695,8.093612049742482,9.187381722156989,9.918610166974755,11.976938906188128
232,7.9984433725777695,8.093612049742482,9.187381722156989,9.918610166974755,11.976938906188128
233,7.9984433725777695,8.093612049742482,9.187381722156989,9.918610166974755,11.976938906188128
234,7.9984433725777695,8.093612049742482,9.187381722156989,9.918610166974755,11.976938906188128
235,7.9984433725777695,8.093612049742482,9.187381722156989,9.918610166974755,11.976938906188128
236,7.9984433725777695,8.093612049742482,9.187381722156989,9.918610166974755,11.976938906188128
237,8.443238368434876,8.093612049742482,9.187381722156989,9.918610166974755,12.19933640411668
238,8.443238368434876,8.093612049742482,9.187381722156989,9.904883253784671,12.171882577736513
239,8.443238368434876,8.093612049742482,9.187381722156989,9.904883253784671,12.171882577736513
240,8.443238368434876,8.093612049742482,9.187381722156989,9.904883253784671,12.171882577736513
241,8.443238368434876,8.093612049742482,9.456142994406159,9.904883253784671,12.306263213861099
242,8.443238368434876,8.093612049742482,9.456142994406159,9.904883253784671,12.306263213861099
243,8.443238368434876,8.093612049742482,9.456142994406159,9.904883253784671,12.306263213861099
244,8.443238368434876,8.093612049742482,9.456142994406159,9.904883253784671,12.306263213861099
245,8.443238368434876,8.547911911450141,9.456142994406159,9.904883253784671,12.533413144714928
246,8.443238368434876,8.547911911450141,9.456142994406159,9.890894569967385,12.505435777080356
247,8.443238368434876,8.547911911450141,9.456142994406159,9.890894569967385,12.505435777080356
248,8.443238368434876,8.944031020482635,9.456142994406159,9.890894569967385,12.703495331596603
249,8.443238368434876,8.944031020482635,9.456142994406159,9.890894569967385,12.703495331596603
250,8.443238368434876,8.944031020482635,9.456142994406159,9.890894569967385,12.703495331596603
251,8.443238368434876,8.944031020482635,9.456142994406159,9.890894569967385,12.703495331596603
252,8.871633113423886,8.944031020482635,9.456142994406159,9.890894569967385,12.917692704091108
253,8.871633113423886,8.944031020482635,9.456142994406159,9.890894569967385,12.917692704091108
254,8.871633113423886,8.944031020482635,9.456142994406159,9.890894569967385,12.917692704091108
255,8.871633113423886,8.944031020482635,9.456142994406159,9.890894569967385,12.917692704091108
256,8.871633113423886,8.944031020482635,9.456142994406159,9.890894569967385,12.917692704091108
257,8.871633113423886,9.309092015147574,9.456142994406159,9.890894569967385,13.100223201423576
258,8.871633113423886,9.309092015147574,9.456142994406159,9.890894569967385,13.100223201423576
259,8.871633113423886,9.309092015147574,9.753576464234198,9.890894569967385,13.248939936337596
260,8.871633113423886,9.309092015147574,9.753576464234198,9.876339060190327,13.21982891678348
261,8.871633113423886,9.309092015147574,9.753576464234198,9.876339060190327,13.21982891678348
262,9.270812455918962,9.309092015147574,9.753576464234198,9.876339060190327,13.41941858803102
263,9.270812455918962,9.309092015147574,9.753576464234198,9.876339060190327,13.41941858803102
264,9.270812455918962,9.309092015147574,9.753576464234198,9.876339060190327,13.41941858803102
265,9.270812455918962,9.309092015147574,9.753576464234198,9.876339060190327,13.41941858803102
266,9.270812455918962,9.653925763592667,9.753576464234198,9.876339060190327,13.591835462253567
267,9.270812455918962,9.653925763592667,9.753576464234198,9.861515056196447,13.562187454265809
268,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
269,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
270,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
271,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
272,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
273,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
274,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
275,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
276,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
277,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
278,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
279,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
280,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
281,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
282,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
283,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
284,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
285,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
286,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
287,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
288,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
289,9.270812455918962,9.653925763592667,9.753576464234198,9.846720700210556,13.532598742294025
290,9.270812455918962,9.653925763592667,10.033820250809255,9.846720700210556,13.672720635581554
291,9.270812455918962,9.653925763592667,10.033820250809255,9.846720700210556,13.672720635581554
292,9.270812455918962,9.653925763592667,10.033820250809255,9.846720700210556,13.672720635581554
293,9.270812455918962,9.653925763592667,10.033820250809255,9.846720700210556,13.672720635581554
294,9.270812455918962,9.653925763592667,10.033820250809255,9.846720700210556,13.672720635581554
295,9.639284040258199,9.653925763592667,10.033820250809255,9.846720700210556,13.856956427751172
296,9.639284040258199,9.653925763592667,10.033820250809255,9.846720700210556,13.856956427751172
297,9.639284040258199,9.653925763592667,10.033820250809255,9.846720700210556,13.856956427751172
298,9.639284040258199,9.653925763592667,10.033820250809255,9.846720700210556,13.856956427751172
299,9.639284040258199,9.97554330481021,10.033820250809255,9.846720700210556,14.017765198359943
300,9.639284040258199,9.97554330481021,10.033820250809255,9.846720700210556,14.017765198359943
301,9.639284040258199,9.97554330481021,10.033820250809255,9.846720700210556,14.017765198359943
302,9.639284040258199,9.97554330481021,10.033820250809255,9.846720700210556,14.017765198359943
303,9.639284040258199,9.97554330481021,10.033820250809255,9.846720700210556,14.017765198359943
304,9.639284040258199,10.25830944704867,10.033820250809255,9.846720700210556,14.159148269479173
305,9.639284040258199,10.25830944704867,10.033820250809255,9.846720700210556,14.159148269479173
306,9.639284040258199,10.25830944704867,10.033820250809255,9.846720700210556,14.159148269479173
307,9.639284040258199,10.25830944704867,10.318346514463618,9.846720700210556,14.301411401306355
308,9.639284040258199,10.25830944704867,10.318346514463618,9.846720700210556,14.301411401306355
309,9.998089527135981,10.25830944704867,10.318346514463618,9.846720700210556,14.480814144745246
310,9.998089527135981,10.25830944704867,10.318346514463618,9.846720700210556,14.480814144745246
311,9.998089527135981,10.532136043925586,10.318346514463618,9.846720700210556,14.617727443183703
312,9.998089527135981,10.532136043925586,10.318346514463618,9.846720700210556,14.617727443183703
313,9.998089527135981,10.77288438789977,10.318346514463618,9.846720700210556,14.738101615170796
314,9.998089527135981,10.77288438789977,10.318346514463618,9.846720700210556,14.738101615170796
315,9.998089527135981,10.77288438789977,10.318346514463618,9.846720700210556,14.738101615170796
316,9.998089527135981,10.77288438789977,10.318346514463618,9.846720700210556,14.738101615170796
317,9.998089527135981,10.77288438789977,10.318346514463618,9.846720700210556,14.738101615170796
318,9.998089527135981,10.77288438789977,10.318346514463618,9.846720700210556,14.738101615170796
319,9.998089527135981,10.77288438789977,10.318346514463618,9.846720700210556,14.738101615170796
320,9.998089527135981,10.984550331921874,10.318346514463618,9.846720700210556,14.843934587181849
321,9.998089527135981,10.984550331921874,10.318346514463618,9.846720700210556,14.843934587181849
322,10.342019953885957,10.984550331921874,10.318346514463618,9.846720700210556,15.015899800556836
323,10.342019953885957,10.984550331921874,10.318346514463618,9.846720700210556,15.015899800556836
324,10.342019953885957,10.984550331921874,10.624517895969772,9.846720700210556,15.168985491309913
325,10.342019953885957,10.984550331921874,10.624517895969772,9.846720700210556,15.168985491309913
326,10.656405503239577,10.984550331921874,10.624517895969772,9.846720700210556,15.326178265986723
327,10.656405503239577,10.984550331921874,10.624517895969772,9.846720700210556,15.326178265986723
328,10.656405503239577,10.984550331921874,10.624517895969772,9.846720700210556,15.326178265986723
329,10.656405503239577,10.984550331921874,10.624517895969772,9.846720700210556,15.326178265986723
330,10.656405503239577,10.984550331921874,10.624517895969772,9.846720700210556,15.326178265986723
331,10.656405503239577,10.984550331921874,10.624517895969772,9.846720700210556,15.326178265986723
332,10.656405503239577,10.984550331921874,10.624517895969772,9.846720700210556,15.326178265986723
333,10.656405503239577,11.208454934324408,10.624517895969772,9.846720700210556,15.43813056718799
334,10.656405503239577,11.208454934324408,10.624517895969772,9.846720700210556,15.43813056718799
335,10.656405503239577,11.208454934324408,10.624517895969772,9.846720700210556,15.43813056718799
336,10.656405503239577,11.405311860756717,10.624517895969772,9.846720700210556,15.536559030404144
337,10.656405503239577,11.405311860756717,10.624517895969772,9.846720700210556,15.536559030404144
