steps,w1,w2,w3,w4,w5,w6,second,last
77,3.3717119949438294,1.0177568999826259,1.0056751928832308,1.0057718455118223,4.977074351969369,2.2452491213785692,9.936747344571977,4.6851143924786784
78,3.3654052373395036,1.0177568999826259,1.0056751928832308,1.0057718455118223,4.977074351969369,2.2452491213785692,9.936747344571977,4.681961013676515
79,3.3654052373395036,2.654196806623153,1.0056751928832308,1.0057718455118223,4.977074351969369,2.2452491213785692,9.936747344571977,5.500180966996779
80,3.3654052373395036,2.654196806623153,1.0056751928832308,1.0057718455118223,4.977074351969369,2.2452491213785692,9.930917250773945,5.488520779400714
81,3.365243849945582,2.654196806623153,1.0056751928832308,1.0057718455118223,4.977074351969369,2.2452491213785692,9.930917250773945,5.488440085703753
82,3.362153576005406,2.654196806623153,1.0056751928832308,1.0057718455118223,4.977074351969369,2.2452491213785692,9.930917250773945,5.486894948733665
83,3.362153576005406,2.654196806623153,1.0056751928832308,1.0057718455118223,4.977074351969369,2.241875994479151,9.930917250773945,5.485208385283956
84,3.362153576005406,2.654196806623153,1.0056751928832308,1.0089053607683025,4.977074351969369,2.241875994479151,9.930917250773945,5.4867751429121965
85,3.362153576005406,2.654196806623153,1.0056751928832308,1.0089053607683025,4.977074351969369,2.2488971100141666,9.930917250773945,5.490285700679705
86,3.362153576005406,2.654196806623153,1.0056751928832308,1.0089053607683025,4.972647198693297,2.2488971100141666,9.930917250773945,5.488072124041668
87,3.361992280430062,2.654196806623153,1.0056751928832308,1.0089053607683025,4.972647198693297,2.2488971100141666,9.930917250773945,5.487991476253996
88,3.3599800382433522,2.654196806623153,1.0056751928832308,1.0089053607683025,4.972647198693297,2.2488971100141666,9.930917250773945,5.486985355160641
89,3.3599800382433522,2.652994329203759,1.0056751928832308,1.0089053607683025,4.972647198693297,2.2488971100141666,9.930917250773945,5.486384116450944
90,3.3599800382433522,2.652994329203759,1.0056751928832308,1.0089053607683025,4.972647198693297,2.245514100909452,9.930917250773945,5.484692611898587
91,3.3599800382433522,2.652994329203759,1.0055846357355045,1.0089053607683025,4.972647198693297,2.245514100909452,9.930917250773945,5.484647333324724
92,3.3599800382433522,2.652994329203759,1.0055846357355045,1.0149545537807485,4.972647198693297,2.245514100909452,9.930917250773945,5.487671929830947
93,3.353661839277465,2.652994329203759,1.0055846357355045,1.0149545537807485,4.972647198693297,2.245514100909452,9.930917250773945,5.484512830348003
94,3.353661839277465,2.652994329203759,1.0158598790138946,1.0149545537807485,4.972647198693297,2.245514100909452,9.930917250773945,5.489650451987198
95,3.353661839277465,2.652994329203759,1.0158598790138946,1.0149545537807485,4.9663772298422435,2.245514100909452,9.930917250773945,5.486515467561672
96,3.353661839277465,3.9608590847977947,1.0158598790138946,1.0149545537807485,4.9663772298422435,2.245514100909452,9.930917250773945,6.14044784535869
97,3.353661839277465,3.9608590847977947,1.0158598790138946,1.0149545537807485,4.9663772298422435,2.245514100909452,9.924648606063593,6.127910555937988
98,4.558643263878801,3.9608590847977947,1.0158598790138946,1.0149545537807485,4.9663772298422435,2.245514100909452,9.924648606063593,6.730401268238656
99,4.558643263878801,3.9608590847977947,1.0158598790138946,1.0149545537807485,4.9663772298422435,2.245514100909452,9.916541657783378,6.714187371678224
100,4.558643263878801,3.9608590847977947,1.0158598790138946,1.0149545537807485,4.9663772298422435,2.2421504457008448,9.916541657783378,6.71250554407392
101,4.558643263878801,3.9608590847977947,1.0234458399989923,1.0149545537807485,4.9663772298422435,2.2421504457008448,9.916541657783378,6.7162985245664695
102,4.558643263878801,3.9529841397522283,1.0234458399989923,1.0149545537807485,4.9663772298422435,2.2421504457008448,9.916541657783378,6.712361052043686
103,4.558643263878801,3.9529841397522283,2.918543740856966,1.0149545537807485,4.9663772298422435,2.2421504457008448,9.916541657783378,7.659910002472673
104,4.558643263878801,3.9529841397522283,2.918543740856966,1.0149545537807485,4.9663772298422435,2.2421504457008448,9.90781570022257,7.642458087351059
105,4.558643263878801,3.9529841397522283,2.918543740856966,1.0149545537807485,4.9663772298422435,2.2464642724689656,9.90781570022257,7.6446150007351195
106,4.558643263878801,3.9554288732237435,2.918543740856966,1.0149545537807485,4.9663772298422435,2.2464642724689656,9.90781570022257,7.645837367470877
107,4.558643263878801,3.9554288732237435,2.918543740856966,1.0149545537807485,4.966145059761508,2.2464642724689656,9.90781570022257,7.645721282430509
108,4.558643263878801,3.9554288732237435,2.918543740856966,1.0149545537807485,4.960558226727894,2.2464642724689656,9.90781570022257,7.642927865913702
109,4.558643263878801,3.9554288732237435,2.9133876376103225,1.0149545537807485,4.960558226727894,2.2464642724689656,9.90781570022257,7.6403498142903805
110,4.558643263878801,3.9554288732237435,2.9133876376103225,1.0148268333798938,4.960558226727894,2.2464642724689656,9.90781570022257,7.640285954089953
111,4.558643263878801,3.9554288732237435,2.9133876376103225,1.0179199652916513,4.960558226727894,2.2464642724689656,9.90781570022257,7.641832520045832
112,4.558643263878801,3.9554288732237435,2.9133876376103225,1.0179199652916513,4.960558226727894,2.2507731056938547,9.90781570022257,7.643986936658277
113,4.558643263878801,3.952498395741966,2.9133876376103225,1.0179199652916513,4.960558226727894,2.2507731056938547,9.90781570022257,7.642521697917388
114,4.558643263878801,3.952498395741966,2.911476941723439,1.0179199652916513,4.960558226727894,2.2507731056938547,9.90781570022257,7.641566349973947
115,4.558643263878801,3.952498395741966,2.911476941723439,1.0179199652916513,4.960558226727894,2.2550628971355096,9.90781570022257,7.6437112456947744
116,4.558643263878801,3.947854081482855,2.911476941723439,1.0179199652916513,4.960558226727894,2.2550628971355096,9.90781570022257,7.641389088565219
117,4.558643263878801,3.947854081482855,2.911476941723439,1.0179199652916513,4.960558226727894,2.2619775309518024,9.90781570022257,7.644846405473365
118,4.558643263878801,3.947854081482855,2.911476941723439,1.0179199652916513,4.95496768257501,2.2619775309518024,9.90781570022257,7.642051133396923
119,4.558643263878801,3.947854081482855,2.9140093260264366,1.0179199652916513,4.95496768257501,2.2619775309518024,9.90781570022257,7.643317325548422
120,4.558643263878801,3.9502825461483155,2.9140093260264366,1.0179199652916513,4.95496768257501,2.2619775309518024,9.90781570022257,7.644531557881152
121,4.558643263878801,3.9502825461483155,2.9140093260264366,1.0179199652916513,5.931063941698726,2.2619775309518024,9.90781570022257,8.13257968744301
122,4.558643263878801,3.9502825461483155,2.9140093260264366,1.0179199652916513,5.931063941698726,2.2619775309518024,9.890531660078631,8.098011607155131
123,4.558643263878801,3.9502825461483155,2.9140093260264366,1.0179199652916513,5.931063941698726,2.2619775309518024,9.873304689878562,8.063557666754996
124,4.558643263878801,3.9502825461483155,2.9140093260264366,1.0179199652916513,5.931063941698726,2.2619775309518024,9.856134601183872,8.029217489365614
125,4.558643263878801,3.9502825461483155,2.9140093260264366,1.0179199652916513,5.931063941698726,2.2619775309518024,9.849435677243449,8.015819641484768
126,4.558643263878801,3.947362377513928,2.9140093260264366,1.0179199652916513,5.931063941698726,2.2619775309518024,9.849435677243449,8.014359557167575
127,4.558643263878801,3.947362377513928,4.46946150038675,1.0179199652916513,5.931063941698726,2.2619775309518024,9.849435677243449,8.79208564434773
128,4.558643263878801,3.947362377513928,4.46946150038675,1.0179199652916513,5.931063941698726,2.2619775309518024,9.838398156061627,8.770010601984088
129,4.558643263878801,3.947362377513928,4.46946150038675,1.026803353242432,5.931063941698726,2.2619775309518024,9.838398156061627,8.77445229595948
130,4.558643263878801,3.947362377513928,4.469227550146981,1.026803353242432,5.931063941698726,2.2619775309518024,9.838398156061627,8.774335320839596
131,4.558643263878801,3.947362377513928,4.468993607631985,1.026803353242432,5.931063941698726,2.2619775309518024,9.838398156061627,8.774218349582098
132,4.558643263878801,3.947362377513928,5.710603543345051,1.026803353242432,5.931063941698726,2.2619775309518024,9.838398156061627,9.39502331743863
133,4.558643263878801,3.947362377513928,5.710603543345051,1.026803353242432,5.931063941698726,2.2619775309518024,9.828592439706181,9.375411884727738
134,4.558643263878801,3.947362377513928,5.710603543345051,1.026803353242432,5.931063941698726,2.2617939544072243,9.828592439706181,9.375320096455448
135,4.558643263878801,3.947362377513928,5.710603543345051,1.026803353242432,5.931063941698726,2.2706293463586036,9.828592439706181,9.379737792431138
136,4.558643263878801,3.947362377513928,5.7013329568333955,1.026803353242432,5.931063941698726,2.2706293463586036,9.828592439706181,9.375102499175311
137,4.558643263878801,3.947362377513928,5.7013329568333955,1.026803353242432,5.931063941698726,2.279417158954405,9.828592439706181,9.379496405473212
138,4.558643263878801,3.947362377513928,5.701058475444275,1.026803353242432,5.931063941698726,2.279417158954405,9.828592439706181,9.379359164778652
139,4.558643263878801,3.947362377513928,5.691836088279247,1.026803353242432,5.931063941698726,2.279417158954405,9.828592439706181,9.374747971196138
140,4.558643263878801,3.947362377513928,5.691836088279247,1.026803353242432,5.931063941698726,4.175852563939456,9.828592439706181,10.322965673688664
141,4.558643263878801,3.947362377513928,5.691836088279247,1.026803353242432,5.931063941698726,4.175852563939456,9.822658980630013,10.31109875553633
142,4.558643263878801,3.947362377513928,5.692175156974181,1.026803353242432,5.931063941698726,4.175852563939456,9.822658980630013,10.311268289883797
143,4.558643263878801,3.947362377513928,5.692175156974181,1.026803353242432,6.983355111898475,4.175852563939456,9.822658980630013,10.837413874983671
144,4.558643263878801,3.947362377513928,5.692175156974181,1.026803353242432,6.983355111898475,4.175852563939456,9.814105330968863,10.82030657566137
145,4.558643263878801,5.588418599541405,5.692175156974181,1.026803353242432,6.983355111898475,4.175852563939456,9.814105330968863,11.640834686675108
146,4.558643263878801,5.588418599541405,5.692175156974181,1.026803353242432,6.983355111898475,4.175852563939456,9.805320225118356,11.623264474974095
147,4.558643263878801,5.588418599541405,5.692175156974181,1.026803353242432,6.983355111898475,4.179282737030256,9.805320225118356,11.624979561519496
148,4.558643263878801,5.585424483819607,5.692175156974181,1.026803353242432,6.983355111898475,4.179282737030256,9.805320225118356,11.623482503658597
149,4.55836932919348,5.585424483819607,5.692175156974181,1.026803353242432,6.983355111898475,4.179282737030256,9.805320225118356,11.623345536315936
150,4.56443697014719,5.585424483819607,5.692175156974181,1.026803353242432,6.983355111898475,4.179282737030256,9.805320225118356,11.62637935679279
151,4.56443697014719,5.585424483819607,5.692175156974181,1.026803353242432,6.975684176165208,4.179282737030256,9.805320225118356,11.622543888926158
152,4.56443697014719,5.585424483819607,5.692175156974181,1.026803353242432,6.975684176165208,4.1829751919896925,9.805320225118356,11.624390116405877
153,4.56443697014719,5.585424483819607,6.975264461898257,1.026803353242432,6.975684176165208,4.1829751919896925,9.805320225118356,12.265934768867915
154,4.56443697014719,5.585424483819607,6.975264461898257,1.026803353242432,6.975684176165208,4.1829751919896925,9.796632083232932,12.24855848509707
155,6.225071950571897,5.585424483819607,6.975264461898257,1.026803353242432,6.975684176165208,4.1829751919896925,9.796632083232932,13.078875975309423
156,6.225071950571897,5.585424483819607,6.975264461898257,1.026803353242432,6.975684176165208,4.1829751919896925,9.790560281813459,13.066732372470476
157,6.225071950571897,5.585424483819607,6.975264461898257,1.026803353242432,6.968024135868716,4.1829751919896925,9.790560281813459,13.06290235232223
158,6.225071950571897,5.585424483819607,6.975264461898257,1.026803353242432,6.968024135868716,4.189975335135093,9.790560281813459,13.06640242389493
159,6.225071950571897,5.585424483819607,6.975264461898257,1.026803353242432,6.965724609673073,4.189975335135093,9.790560281813459,13.065252660797109
160,7.551962680723386,5.585424483819607,6.975264461898257,1.026803353242432,6.965724609673073,4.189975335135093,9.790560281813459,13.728698025872852
161,7.551962680723386,5.585424483819607,6.975264461898257,1.026803353242432,6.965724609673073,4.189975335135093,9.784812582354894,13.717202626955721
162,7.551582024315992,5.585424483819607,6.975264461898257,1.026803353242432,6.965724609673073,4.189975335135093,9.784812582354894,13.717012298752024
163,7.542410461852527,5.585424483819607,6.975264461898257,1.026803353242432,6.965724609673073,4.189975335135093,9.784812582354894,13.712426517520292
164,7.542410461852527,5.585424483819607,6.975264461898257,1.026803353242432,6.965724609673073,4.1933327801912474,9.784812582354894,13.71410524004837
165,7.542410461852527,5.590213517566966,6.975264461898257,1.026803353242432,6.965724609673073,4.1933327801912474,9.784812582354894,13.71649975692205
166,7.536924887872255,5.590213517566966,6.975264461898257,1.026803353242432,6.965724609673073,4.1933327801912474,9.784812582354894,13.713756969931913
167,7.536924887872255,5.5779509783673635,6.975264461898257,1.026803353242432,6.965724609673073,4.1933327801912474,9.784812582354894,13.70762570033211
168,7.536924887872255,5.5779509783673635,6.975264461898257,1.034875959202627,6.965724609673073,4.1933327801912474,9.784812582354894,13.711662003312208
169,7.536924887872255,5.5779509783673635,6.975264461898257,1.034875959202627,6.965724609673073,4.196661822700165,9.784812582354894,13.713326524566666
170,7.536924887872255,5.57762251685912,6.975264461898257,1.034875959202627,6.965724609673073,4.196661822700165,9.784812582354894,13.713162293812545
171,7.536924887872255,5.582417826736349,6.975264461898257,1.034875959202627,6.965724609673073,4.196661822700165,9.784812582354894,13.715559948751158
172,7.536544650385327,5.582417826736349,6.975264461898257,1.034875959202627,6.965724609673073,4.196661822700165,9.784812582354894,13.715369830007695
173,7.534696624809556,5.582417826736349,6.975264461898257,1.034875959202627,6.965724609673073,4.196661822700165,9.784812582354894,13.71444581721981
174,7.534696624809556,5.582417826736349,8.187267236148667,1.034875959202627,6.965724609673073,4.196661822700165,9.784812582354894,14.320447204345015
175,7.534696624809556,5.582417826736349,8.187267236148667,1.034875959202627,6.965724609673073,4.196661822700165,9.778651416827408,14.308124873290044
176,7.532820704357029,5.582417826736349,8.187267236148667,1.034875959202627,6.965724609673073,4.196661822700165,9.778651416827408,14.30718691306378
177,7.532820704357029,5.582417826736349,8.187267236148667,1.034875959202627,6.95811028613407,4.196661822700165,9.778651416827408,14.30337975129428
178,7.532820704357029,5.582417826736349,8.187267236148667,1.034875959202627,6.95811028613407,4.206797864547831,9.778651416827408,14.308447772218113
179,7.532820704357029,5.582417826736349,8.186861989213362,1.034875959202627,6.95811028613407,4.206797864547831,9.778651416827408,14.30824514875046
180,7.532820704357029,5.582417826736349,8.186456755658853,1.034875959202627,6.95811028613407,4.206797864547831,9.778651416827408,14.308042531973205
181,7.532820704357029,5.582417826736349,9.154547916200855,1.034875959202627,6.95811028613407,4.206797864547831,9.778651416827408,14.792088112244206
182,7.532820704357029,5.582417826736349,9.154547916200855,1.034875959202627,6.95811028613407,4.206797864547831,9.77429777637903,14.783380831347449
183,7.532820704357029,5.582417826736349,9.154110845754353,1.034875959202627,6.95811028613407,4.206797864547831,9.77429777637903,14.783162296124198
184,7.532820704357029,5.582417826736349,9.149433963067768,1.034875959202627,6.95811028613407,4.206797864547831,9.77429777637903,14.780823854780905
185,7.515433767236975,5.582417826736349,9.149433963067768,1.034875959202627,6.95811028613407,4.206797864547831,9.77429777637903,14.772130386220878
186,7.515433767236975,5.582417826736349,9.149433963067768,3.951563404692158,6.95811028613407,4.206797864547831,9.77429777637903,16.230474108965645
187,7.515433767236975,5.582417826736349,9.149433963067768,3.951563404692158,6.95811028613407,4.206797864547831,9.764316906067098,16.21051236834178
188,7.515433767236975,5.591384349243524,9.149433963067768,3.951563404692158,6.95811028613407,4.206797864547831,9.764316906067098,16.214995629595368
189,7.515433767236975,5.591384349243524,9.139673484181635,3.951563404692158,6.95811028613407,4.206797864547831,9.764316906067098,16.2101153901523
190,7.515433767236975,5.596054127176955,9.139673484181635,3.951563404692158,6.95811028613407,4.206797864547831,9.764316906067098,16.212450279119015
191,7.513563666162439,5.596054127176955,9.139673484181635,3.951563404692158,6.95811028613407,4.206797864547831,9.764316906067098,16.211515228581746
192,7.513563666162439,5.596054127176955,9.139673484181635,3.951563404692158,6.950517431102137,4.206797864547831,9.764316906067098,16.20771880106578
193,7.513563666162439,5.596054127176955,9.139673484181635,3.951563404692158,6.950517431102137,4.219372612485758,9.764316906067098,16.214006175034744
194,7.513563666162439,5.596054127176955,9.129951012670668,3.951563404692158,6.950517431102137,4.219372612485758,9.764316906067098,16.20914493927926
195,7.513563666162439,5.599234273152209,9.129951012670668,3.951563404692158,6.950517431102137,4.219372612485758,9.764316906067098,16.210735012266888
196,7.513563666162439,5.599234273152209,9.129951012670668,3.951563404692158,8.48948185200338,4.219372612485758,9.764316906067098,16.98021722271751
197,7.513563666162439,5.599234273152209,9.129951012670668,3.951563404692158,8.48948185200338,4.219372612485758,9.751710143301244,16.955003697185802
198,7.513563666162439,5.599234273152209,9.129951012670668,3.964777061882936,8.48948185200338,4.219372612485758,9.751710143301244,16.96161052578119
199,7.513563666162439,5.599234273152209,10.188756396114956,3.964777061882936,8.48948185200338,4.219372612485758,9.751710143301244,17.491013217503333
200,7.513563666162439,5.599234273152209,10.188756396114956,3.964777061882936,8.48948185200338,4.219372612485758,9.746926438508725,17.481445807918295
201,7.513563666162439,5.599234273152209,10.171980079006566,3.964777061882936,8.48948185200338,4.219372612485758,9.746926438508725,17.4730576493641
202,7.513563666162439,5.599234273152209,10.171980079006566,6.453541152961089,8.48948185200338,4.219372612485758,9.746926438508725,18.717439694903177
203,7.513563666162439,5.599234273152209,10.171980079006566,6.453541152961089,8.48948185200338,4.219372612485758,9.736443919326415,18.69647465653856
204,7.513563666162439,5.599234273152209,10.171980079006566,6.462847816079507,8.48948185200338,4.219372612485758,9.736443919326415,18.701127988097767
